MAC_PREFIX,VENDOR_NAME
C0:D0:12,Apple
C0:D0:26,HuaweiDeviceCo
C0:D0:44,SagemcomBroadbandSAS
C0:D0:63,EMMicroelectronic
C0:D0:FF,ChinaMobileIOTCompanyLimited
C0:D1:93,HuaweiDeviceCo
C0:D2:DD,SamsungElectronicsCo
C0:D2:F3,HuiZhouGaoshengdaTechnologyCoLTD
C0:D3:91,IEEERegistrationAuthority
C0:D3:91:00:00:00/28,FuzhouJinshiTechnologyCo
C0:D3:91:10:00:00/28,B9Creations
C0:D3:91:20:00:00/28,HofonAutomationCo
C0:D3:91:30:00:00/28,IxonBV
C0:D3:91:40:00:00/28,VernierSoftware&Technology
C0:D3:91:50:00:00/28,WiTagg
C0:D3:91:70:00:00/28,ALNETzCoLTD
C0:D3:91:80:00:00/28,XenaSecurityLimited
C0:D3:91:90:00:00/28,xxterbv
C0:D3:91:A0:00:00/28,AlphaAudiotronics
C0:D3:91:C0:00:00/28,Zhinengguotechnologycompanylimited
C0:D3:91:D0:00:00/28,RegulusCo
C0:D3:91:E0:00:00/28,SamsaraNetworks
C0:D3:C0,SamsungElectronicsCo
C0:D4:6B,HuaweiDeviceCo
C0:D6:82,AristaNetworks
C0:D8:34,xvtecltd
C0:D9:62,AskeyComputerCorp
C0:D9:F7,ShanDongDomorIntelligentS&TCO
C0:DA:74,HangzhouSunyardTechnologyCo
C0:DC:6A,QingdaoEastsoftCommunicationTechnologyCoLTD
C0:DC:D7,HuaweiDeviceCo
C0:DC:DA,SamsungElectronicsCo
C0:DF:77,ConradElectronicSE
C0:E0:18,HuaweiTechnologiesCo
C0:E1:BE,HuaweiTechnologiesCo
C0:E3:A0,RenesasElectronics(Penang)SdnBhd
C0:E3:FB,HuaweiTechnologiesCo
C0:E4:22,TexasInstruments
C0:E4:2D,Tp-LinkTechnologiesCo
C0:E4:34,AzureWaveTechnology
C0:E5:4E,ARIESEmbeddedGmbH
C0:E7:BF,SichuanAI-LinkTechnologyCo
C0:E8:62,Apple
C0:EA:E4,Sonicwall
C0:EE:40,LairdTechnologies
C0:EE:B5,EniceNetwork
C0:EE:FB,OnePlusTech(Shenzhen)
C0:F1:C4,PacidalCorporation
C0:F2:FB,Apple
C0:F4:E6,HuaweiTechnologiesCo
C0:F6:36,HangzhouKuaiyueTechnologies
C0:F6:C2,HuaweiTechnologiesCo
C0:F6:EC,HuaweiTechnologiesCo
C0:F7:9D,Powercode
C0:F8:27,RapidmaxTechnologyCorporation
C0:F8:DA,HonHaiPrecisionIndCo
C0:F9:45,ToshibaTokoMeterSystemsCoLTD
C0:F9:91,GMEStandardCommunicationsP/L
C0:F9:B0,HuaweiTechnologiesCo
C0:FB:F9,IEEERegistrationAuthority
C0:FB:F9:00:00:00/28,XeroxCorporation
C0:FB:F9:10:00:00/28,LIXILCorporation
C0:FB:F9:20:00:00/28,DongguanChuanOptoElectronicsLimited
C0:FB:F9:30:00:00/28,ShenzhenHeqiangElectronicsLimited
C0:FB:F9:40:00:00/28,MinatoAdvancedTechnologiesinc
C0:FB:F9:60:00:00/28,IVTcorporation
C0:FB:F9:70:00:00/28,LongSungTechnology(Shanghai)Co
C0:FB:F9:80:00:00/28,Dongmengling
C0:FB:F9:90:00:00/28,zxsolution
C0:FB:F9:A0:00:00/28,Tiandi(Changzhou)AutomationCo
C0:FB:F9:B0:00:00/28,ShenzhenComixHstCloudComputingCo
C0:FB:F9:C0:00:00/28,ShenzhenElskyTechnologyCo
C0:FB:F9:D0:00:00/28,DropbeatsTechnologyCo
C0:FB:F9:E0:00:00/28,NavitasDigitalSafety
C0:FD:84,ztecorporation
C0:FF:A8,HuaweiTechnologiesCo
C4:00:06,LipiDataSystems
C4:00:AD,AdvantechTechnology(CHINA)Co
C4:01:42,MaxMediaTechnologyLimited
C4:01:7C,RuckusWireless
C4:01:B1,SeekTechINC
C4:01:CE,Presition(2000)Co
C4:02:E1,KhwahishTechnologiesPrivateLimited
C4:04:7B,ShenzhenYOUHUATechnologyCo
C4:05:28,HuaweiTechnologiesCo
C4:06:83,HuaweiTechnologiesCo
C4:07:2F,HuaweiTechnologiesCo
C4:08:80,ShenzhenUTEPOTechCo
C4:09:38,FujianStar-NetCommunicationCo
C4:0A:CB,CiscoSystems
C4:0B:31,Apple
C4:0B:CB,XiaomiCommunicationsCo
C4:0D:96,HuaweiTechnologiesCo
C4:0E:45,ACKNetworks
C4:0F:09,HermeselectronicGmbH
C4:10:8A,RuckusWireless
C4:11:E0,BullGroupCo
C4:12:34,Apple
C4:12:F5,D-LinkInternational
C4:13:E2,ExtremeNetworks
C4:14:11,Apple
C4:14:3C,CiscoSystems
C4:16:88,HuaweiDeviceCo
C4:16:FA,Prysm
C4:17:FE,HonHaiPrecisionIndCo
C4:18:E9,SamsungElectronicsCo
C4:19:8B,DominionVotingSystemsCorporation
C4:19:D1,TelinkSemiconductor(Shanghai)Co
C4:19:EC,QualisysAB
C4:1C:FF,Vizio
C4:1E:CE,HMISources
C4:21:C8,KyoceraCorporation
C4:23:60,IntelCorporate
C4:23:7A,WhizNets
C4:23:A2,PTEmsonicIndonesia
C4:24:2E,GalvanicAppliedSciences
C4:24:56,PaloAltoNetworks
C4:26:28,AiroWireless
C4:27:8C,HuaweiDeviceCo
C4:27:95,TechnicolorCHUSA
C4:28:2D,EmbeddedIntellectPty
C4:29:1D,KlemsanElektrikElektronikSanVeTicAs
C4:29:96,SignifyBV
C4:2A:D0,Apple
C4:2B:44,HuaweiDeviceCo
C4:2C:03,Apple
C4:2C:4F,QingdaoHisenseMobileCommunicationTechnologyCo
C4:2F:90,HangzhouHikvisionDigitalTechnologyCo
C4:30:18,MCSLogic
C4:30:CA,SDBiosensor
C4:32:D1,FarlinkTechnologyLimited
C4:33:06,ChinaMobileGroupDeviceCo
C4:34:6B,HewlettPackard
C4:36:55,ShenzhenFenglianTechnologyCo
C4:36:6C,LGInnotek
C4:36:DA,Rusteletech
C4:37:72,VirtuozzoInternationalGmbH
C4:38:D3,TagatecCo
C4:39:3A,SMCNetworks
C4:39:60,GDMideaAir-ConditioningEquipmentCo
C4:3A:35,Fn-LinkTechnologyLimited
C4:3A:9F,Siconix
C4:3A:BE,SonyCorporation
C4:3C:3C,CybelecSa
C4:3C:EA,Buffalo
C4:40:44,RackTopSystems
C4:40:F6,GuangdongOppoMobileTelecommunicationsCorp
C4:41:1E,BelkinInternational
C4:41:37,QuectelWirelessSolutionsCo
C4:42:02,SamsungElectronicsCo
C4:42:68,CrestronElectronics
C4:43:8F,LGElectronics(MobileCommunications)
C4:44:7D,HuaweiTechnologiesCo
C4:44:A0,CiscoSystems
C4:45:67,SAMBONPRECISONandELECTRONICS
C4:45:EC,ShanghaiYaliElectronCoLTD
C4:46:19,HonHaiPrecisionIndCo
C4:47:3F,HuaweiTechnologiesCo
C4:48:38,SatcomDirect
C4:49:BB,MitsumiElectricCo
C4:4A:D0,FirefliesSystems
C4:4B:44,Omniprint
C4:4B:D1,WallysCommunicationsTeachnologiesCo
C4:4D:84,CiscoSystems
C4:4E:AC,ShenzhenShiningworthTechnologyCo
C4:4F:33,Espressif
C4:50:06,SamsungElectronicsCo
C4:51:8D,ShenzhenYOUHUATechnologyCo
C4:54:44,QuantaComputer
C4:55:A6,CadacHoldings
C4:55:C2,Bach-Simpson
C4:56:00,GalleonEmbeddedComputing
C4:56:FE,LavaInternational
C4:57:1F,JuneLife
C4:57:6E,SamsungElectronicsCo
C4:58:C2,ShenzhenTATFOOKTechnologyCo
C4:59:76,FugooCoorporation
C4:5A:86,HuaweiDeviceCo
C4:5B:BE,Espressif
C4:5D:83,SamsungElectronicsCo
C4:5D:D8,HDMIForum
C4:5E:5C,HuaweiTechnologiesCo
C4:60:44,EverexElectronicsLimited
C4:61:8B,Apple
C4:62:6B,ZPTVigantice
C4:62:EA,SamsungElectronicsCo
C4:63:54,U-Raku
C4:63:FB,NeatframeAS
C4:64:13,CiscoSystems
C4:64:B7,FiberhomeTelecommunicationTechnologiesCoLTD
C4:64:E3,TexasInstruments
C4:65:16,HewlettPackard
C4:66:99,vivoMobileCommunicationCo
C4:67:B5,LibratoneA/S
C4:67:D1,HuaweiTechnologiesCo
C4:68:D0,VTechTelecommunications
C4:69:3E,TurbulenceDesign
C4:69:F0,HuaweiTechnologiesCo
C4:6A:B7,XiaomiCommunicationsCo
C4:6D:F1,DataGravity
C4:6E:1F,Tp-LinkTechnologiesCo
C4:6E:7B,ShenzhenRf-LinkTechnologyCo
C4:70:0B,GuangzhouChipTechnologiesCo
C4:70:AB,RuijieNetworksCoLTD
C4:71:30,FonTechnologySL
C4:71:54,Tp-LinkTechnologiesCo
C4:71:FE,CiscoSystems
C4:72:95,CiscoSystems
C4:73:1E,SamsungElectronicsCo
C4:74:1E,ztecorporation
C4:74:F8,HotPepper
C4:77:AB,BeijingASUTechCo
C4:77:AF,AdvancedDigitalBroadcastSA
C4:78:A2,HuaweiDeviceCo
C4:7B:2F,BeijingJoinHopeImageTechnology
C4:7B:A3,NAVIS
C4:7C:8D,IEEERegistrationAuthority
C4:7C:8D:10:00:00/28,LynxInnovationLitimed
C4:7C:8D:20:00:00/28,Star2StarCommunicationsLLC
C4:7C:8D:30:00:00/28,WatecCo
C4:7C:8D:50:00:00/28,PASCALCo
C4:7C:8D:60:00:00/28,HHCCPlantTechnologyCo
C4:7C:8D:70:00:00/28,AwiselinkCo
C4:7C:8D:80:00:00/28,GETEMEDMedizin-undInformationstechnikAG
C4:7C:8D:90:00:00/28,AirbusDS-SLC
C4:7C:8D:A0:00:00/28,Silvustechnologiesinc
C4:7C:8D:B0:00:00/28,GcAutomationCo
C4:7C:8D:C0:00:00/28,INOTECSicherheitstechnikGmbH
C4:7C:8D:D0:00:00/28,AnhuiGuangXingLinked-VideoCommunicationTechnologyCo
C4:7C:8D:E0:00:00/28,LaborStraussSicherungsanlagenbauGmbH
C4:7D:46,FujitsuLimited
C4:7D:4F,CiscoSystems
C4:7D:CC,ZebraTechnologies
C4:7D:FE,ANSolutionsGmbH
C4:7F:51,InventekSystems
C4:80:25,HuaweiDeviceCo
C4:80:8A,CloudDiagnosticsCanadaULC
C4:82:3F,FujianNewlandAuto-IDTechCo
C4:82:4E,ChangzhouUchipElectronicsCoLTD
C4:83:6F,CienaCorporation
C4:84:66,Apple
C4:85:08,IntelCorporate
C4:86:E9,HuaweiTechnologiesCo
C4:88:E5,SamsungElectronicsCo
C4:89:ED,SolidOpticsEUNV
C4:8A:5A,Jfcontrol
C4:8E:8F,HonHaiPrecisionIndCo
C4:8F:07,ShenzhenYihaoHulianScienceandTechnologyCo
C4:8F:C1,DeeptrackSLU
C4:91:0C,Apple
C4:91:3A,ShenzhenSanlandElectronicColtd
C4:92:4C,KeisokukiCenterCo
C4:93:13,100fionetworkstechnologyllc
C4:93:80,Speedyteltechnology
C4:93:D9,SamsungElectronicsCo
C4:95:00,AmazonTechnologies
C4:95:4D,IEEERegistrationAuthority
C4:95:4D:00:00:00/28,BAInternationalElectronicsCo
C4:95:4D:10:00:00/28,TeletronikAG
C4:95:4D:20:00:00/28,ShenZhenEuseTechnologyCo
C4:95:4D:30:00:00/28,SercommCorporation
C4:95:4D:40:00:00/28,GLSolutions
C4:95:4D:50:00:00/28,MarbleAutomation
C4:95:4D:60:00:00/28,AKKAGermanyGmbH
C4:95:4D:70:00:00/28,LLC"TechnoEnergo"
C4:95:4D:80:00:00/28,XinjiangGoldenCalfEnergyIOTTechnologyCo
C4:95:4D:90:00:00/28,ShenzhenXtooltechCo
C4:95:4D:A0:00:00/28,KATMekatronikUrunleriAS
C4:95:4D:B0:00:00/28,Multicom
C4:95:4D:C0:00:00/28,SolidGearCorporation
C4:95:4D:D0:00:00/28,NewlandEraEduHi-Tech(BeiJing)Co
C4:95:4D:E0:00:00/28,CanareElectricCo
C4:95:A2,ShenzhenWeijiuIndustryAndTradeDevelopmentCo
C4:98:05,MinieumNetworks
C4:98:5C,HuiZhouGaoshengdaTechnologyCoLTD
C4:98:78,ShanghaiMoaanIntelligentTechnologyCo
C4:98:80,Apple
C4:98:86,QorvoInternationalPte
C4:9A:02,LGElectronics(MobileCommunications)
C4:9D:ED,MicrosoftCorporation
C4:9E:41,G24PowerLimited
C4:9F:4C,HuaweiTechnologiesCo
C4:9F:F3,MciaoTechnologies
C4:A1:51,SichuanTianyiComheartTelecomCoLTD
C4:A3:66,ztecorporation
C4:A4:02,HuaweiTechnologiesCo
C4:A7:2B,ShenzhenChuangwei-RgbElectronicsCo
C4:A8:1D,D-LinkInternational
C4:AA:A1,SUMMITDEVELOPMENTspolsro
C4:AB:B2,vivoMobileCommunicationCo
C4:AC:59,MurataManufacturingCo
C4:AD:21,MEDIAEDGECorporation
C4:AD:34,Routerboardcom
C4:AD:F1,GOPEACE
C4:AE:12,SamsungElectronicsCo
C4:B2:39,CiscoSystems
C4:B3:01,Apple
C4:B3:6A,CiscoSystems
C4:B5:12,GeneralElectricDigitalEnergy
C4:B8:B4,HuaweiTechnologiesCo
C4:B9:CD,CiscoSystems
C4:BA:99,I+MEActiaInformatikundMikro-ElektronikGmbH
C4:BA:A3,BeijingWinicssecTechnologiesCo
C4:BB:4C,ZebraInformationTechCo
C4:BB:EA,PakedgeDeviceandSoftware
C4:BC:D7,NewRyatek
C4:BD:6A,SKFGmbH
C4:BE:84,TexasInstruments
C4:BE:D4,Avaya
C4:BF:60,TecnoMobileLimited
C4:C0:AE,MidoriElectronicCo
C4:C1:38,OWLinkTechnology
C4:C1:9F,NationalOilwellVarcoInstrumentationMonitoringandOptimization(NOVIMO)
C4:C3:6B,Apple
C4:C5:63,TecnoMobileLimited
C4:C6:03,CiscoSystems
C4:C7:55,BeijingHuaqinWorldTechnologyCo
C4:C9:19,EnergyImports
C4:C9:EC,GugaooHKLimited
C4:CA:D9,HangzhouH3CTechnologiesCoLimited
C4:CB:54,FibocomAuto
C4:CB:6B,AiristaFlow
C4:CD:45,BeijingBoomsenseTechnologyCOLTD
C4:CD:82,HangzhouLowanInformationTechnologyCo
C4:D0:E3,IntelCorporate
C4:D1:97,VentiaUtilityServices
C4:D4:38,HuaweiTechnologiesCo
C4:D4:89,JiangSuJoyqueInformationIndustryCo
C4:D6:55,Terceltechnologycoltd
C4:D7:38,HuaweiDeviceCo
C4:D9:87,IntelCorporate
C4:DA:26,NoblexSa
C4:DA:7D,IviumTechnologiesBV
C4:DD:57,Espressif
C4:DE:7B,HuaweiDeviceCo
C4:E0:32,IEEE19041WorkingGroup
C4:E0:DE,ZhengzhouXindaJieanInformationTechnologyCo
C4:E1:7C,U2Sco
C4:E1:A1,GuangdongOppoMobileTelecommunicationsCorp
C4:E2:87,HuaweiTechnologiesCo
C4:E3:9F,GuangdongOppoMobileTelecommunicationsCorp
C4:E5:06,PiperNetworks
C4:E5:10,Mechatro
C4:E7:BE,SCSproCo
C4:E9:0A,D-LinkInternational
C4:E9:2F,ABSciex
C4:E9:84,Tp-LinkTechnologiesCo
C4:EA:1D,Technicolor
C4:EB:E3,RrcnSas
C4:ED:BA,TexasInstruments
C4:EE:AE,VSSMonitoring
C4:EE:F5,II-VIorporated
C4:EF:70,HomeSkinovations
C4:F0:81,HuaweiTechnologiesCo
C4:F0:EC,FiberhomeTelecommunicationTechnologiesCoLTD
C4:F1:74,eeroinc
C4:F1:D1,BeijingSogouTechnologyDevelopmentCo
C4:F3:12,TexasInstruments
C4:F4:64,Spicainternational
C4:F5:7C,BrocadeCommunicationsSystemsLLC
C4:F5:A5,KumaliftCo
C4:F7:D5,CiscoSystems
C4:F8:39,ActiaAutomotive
C4:FB:AA,HuaweiTechnologiesCo
C4:FC:E4,DishTVNZ
C4:FE:5B,GuangdongOppoMobileTelecommunicationsCorp
C4:FE:E2,AMICCOMElectronicsCorporation
C4:FF:1F,HuaweiTechnologiesCo
C4:FF:22,HuaweiDeviceCo
C4:FF:BC,IEEERegistrationAuthority
C4:FF:BC:00:00:00/28,DanegoBV
C4:FF:BC:10:00:00/28,VisatechC0
C4:FF:BC:20:00:00/28,MobiletronElectronicsCo
C4:FF:BC:30:00:00/28,ShenzhenKalifElectronicsCo
C4:FF:BC:40:00:00/28,iMageTechCOLTD
C4:FF:BC:50:00:00/28,comtimeGmbH
C4:FF:BC:60:00:00/28,ShenzhenC&DElectronicsCo
C4:FF:BC:70:00:00/28,CriticalLink
C4:FF:BC:80:00:00/28,ShenZhenZYTTechnologyco
C4:FF:BC:90:00:00/28,GSMInnovationsPty
C4:FF:BC:A0:00:00/28,AdvancedNavigation
C4:FF:BC:B0:00:00/28,KagaElectronicsCo
C4:FF:BC:C0:00:00/28,KyongBoElectricCo
C4:FF:BC:D0:00:00/28,BeijingKDFinformationtechnologycoLTD
C4:FF:BC:E0:00:00/28,viRaTecGmbH
C8:00:84,CiscoSystems
C8:02:10,LGInnotek
C8:02:58,ITWGSEApS
C8:02:8F,NovaElectronics(Shanghai)Co
C8:02:A6,BeijingNewmineTechnology
C8:03:F5,RuckusWireless
C8:05:9E,HefeiSymboltekCo
C8:07:39,NAKAYO
C8:08:73,RuckusWireless
C8:08:E9,LGElectronics
C8:09:A8,IntelCorporate
C8:0A:A9,QuantaComputer
C8:0C:C8,HuaweiTechnologiesCo
C8:0D:32,HoloplotGmbH
C8:0E:14,AVMAudiovisuellesMarketingundComputersystemeGmbH
C8:0E:77,LeShiZhiXinElectronicTechnology(Tianjin)Limited
C8:0E:95,OmniLync
C8:10:73,CenturyOpticommCo
C8:13:8B,ShenzhenSkyworthDigitalTechnologyCO
C8:14:51,HuaweiTechnologiesCo
C8:14:79,SamsungElectronicsCo
C8:16:A5,MasimoCorporation
C8:16:BD,QingdaoHisenseCommunicationsCo
C8:16:DA,RealmeChongqingMobileTelecommunicationsCorp
C8:17:39,ItelMobileLimited
C8:19:F7,SamsungElectronicsCo
C8:1A:FE,DLOGICGmbH
C8:1B:6B,InnovaSecurity
C8:1E:8E,ADVSecurity(S)Pte
C8:1E:E7,Apple
C8:1F:66,Dell
C8:1F:BE,HuaweiTechnologiesCo
C8:1F:EA,Avaya
C8:20:8E,Storagedata
C8:21:58,IntelCorporate
C8:21:DA,ShenzhenYOUHUATechnologyCo
C8:25:E1,LemobileInformationTechnology(Beijing)Co
C8:28:32,BeijingXiaomiElectronicsCo
C8:29:2A,BarunElectronics
C8:2A:14,Apple
C8:2B:96,Espressif
C8:2C:2B,IEEERegistrationAuthority
C8:2C:2B:00:00:00/28,Fungible
C8:2C:2B:20:00:00/28,ReppHealth
C8:2C:2B:30:00:00/28,RFEngineeringandEnergyResource
C8:2C:2B:40:00:00/28,iWaveSystemsTechPvt
C8:2C:2B:50:00:00/28,DalcoAg
C8:2C:2B:60:00:00/28,GravIT
C8:2C:2B:70:00:00/28,MerpaBilgiIslemSti
C8:2C:2B:80:00:00/28,VerifoneSystems(China)lnc
C8:2C:2B:90:00:00/28,BIOTSpzoo
C8:2C:2B:A0:00:00/28,Shiftall
C8:2C:2B:B0:00:00/28,KunshanSVLElectricCo
C8:2C:2B:C0:00:00/28,SmartWires
C8:2C:2B:D0:00:00/28,UBITRONCoLTD
C8:2C:2B:E0:00:00/28,FränkischeRohrwerkeGebrKirchnerGmbH&CoKG
C8:2E:47,SuzhouSmartChipSemiconductorCoLTD
C8:2E:94,HalfaEnterpriseCo
C8:31:68,eZEXcorporation
C8:32:32,HuntingInnova
C8:33:4B,Apple
C8:33:E5,HuaweiTechnologiesCo
C8:34:8E,IntelCorporate
C8:35:B8,EricssonEAB/RWI/K
C8:38:70,SamsungElectronicsCo
C8:3A:35,TendaTechnologyCo
C8:3A:6B,Roku
C8:3C:85,Apple
C8:3D:97,NokiaCorporation
C8:3D:D4,CyberTANTechnology
C8:3D:DC,XiaomiCommunicationsCo
C8:3D:FC,AlphaThetaCorporation
C8:3E:99,TexasInstruments
C8:3E:A7,KUNBUSGmbH
C8:3F:26,MicrosoftCorporation
C8:3F:B4,ARRISGroup
C8:40:29,FiberhomeTelecommunicationTechnologiesCoLTD
C8:45:29,IMKNetworksCo
C8:45:44,AsiaPacificCIS(Wuxi)Co
C8:45:8F,WylerAG
C8:47:82,AresonTechnologyCorp
C8:47:8C,BekenCorporation
C8:48:F5,MEDISONXrayCo
C8:4C:75,CiscoSystems
C8:4D:34,LIONSTaiwanTechnology
C8:4F:0E,IntegratedDeviceTechnology(Malaysia)SdnBhd
C8:4F:86,Sophos
C8:50:CE,HuaweiTechnologiesCo
C8:50:E9,RaisecomTechnologyCOLTD
C8:51:42,SamsungElectronicsCo
C8:51:95,HuaweiTechnologiesCo
C8:52:61,ARRISGroup
C8:53:E1,BeijingBytedanceNetworkTechnologyCo
C8:54:4B,ZyxelCommunicationsCorporation
C8:56:45,IntermasFrance
C8:56:63,SunflexEuropeGmbH
C8:58:C0,IntelCorporate
C8:5A:9F,ztecorporation
C8:5B:76,LCFC(HeFei)ElectronicsTechnologycoltd
C8:5B:A0,ShenzhenQihuIntelligentTechnologyCompanyLimited
C8:5D:38,HUMAXCo
C8:60:00,ASUSTekCOMPUTERINC
C8:63:14,IEEERegistrationAuthority
C8:63:14:00:00:00/28,WesternReserveControls
C8:63:14:10:00:00/28,AutonicsCo
C8:63:14:20:00:00/28,TymphanyAcousticTechnology(Huizhou)Co
C8:63:14:40:00:00/28,ShenzhenZeroZeroInfinityTechnologyCo，
C8:63:14:50:00:00/28,MeyerElectronicsLimited
C8:63:14:60:00:00/28,GrinbiPartners
C8:63:14:70:00:00/28,ShenzhenWesionTechnologyCo
C8:63:14:80:00:00/28,Thinci
C8:63:14:90:00:00/28,MaxcomSA
C8:63:14:A0:00:00/28,OptictimesCo
C8:63:14:B0:00:00/28,ShenzhenLiheweiElectronicsCoHunanBranch
C8:63:14:C0:00:00/28,FreeusLLC
C8:63:14:D0:00:00/28,TelematixAG
C8:63:14:E0:00:00/28,TaylorDynamometer
C8:63:F1,SonyInteractiveEntertainment
C8:63:FC,ARRISGroup
C8:64:C7,ztecorporation
C8:66:2C,BeijingHaitaiFangyuanHighTechnologyCo
C8:66:5D,ExtremeNetworks
C8:67:5E,ExtremeNetworks
C8:68:DE,HuaweiDeviceCo
C8:69:CD,Apple
C8:6C:1E,DisplaySystems
C8:6C:3D,AmazonTechnologies
C8:6C:87,ZyxelCommunicationsCorporation
C8:6C:B6,OptcomCo
C8:6F:1D,Apple
C8:71:25,JohnsonOutdoorsMarineElectronicsd/b/aMinnkota
C8:72:48,AplicomOy
C8:73:24,SowChengTechnologyCo
C8:75:5B,QuantifyTechnologyPty
C8:77:65,TiesseSpA
C8:77:8B,MercurySystems–TrustedMissionSolutions
C8:7B:23,BoseCorporation
C8:7B:5B,ztecorporation
C8:7C:BC,ValinkCo
C8:7D:77,ShenzhenKingtechCommunicationEquipmentCo
C8:7E:75,SamsungElectronicsCo
C8:7E:A1,TCLMOKAInternationalLimited
C8:83:14,TempoCommunications
C8:84:39,SunriseTechnologies
C8:84:47,BeautifulEnterpriseCo
C8:84:A1,CiscoSystems
C8:84:CF,HuaweiTechnologiesCo
C8:85:50,Apple
C8:86:29,ShenzhenDuubeeIntelligentTechnologiesCoLTD
C8:87:22,Lumenpulse
C8:87:3B,NetOptics
C8:8A:83,DongguanHuaHongElectronicsCo
C8:8B:47,NolangroupSPAconSocioUnico
C8:8B:E8,MasimoCorporation
C8:8D:83,HuaweiTechnologiesCo
C8:8E:D1,IEEERegistrationAuthority
C8:8E:D1:00:00:00/28,AisworldPrivateLimited
C8:8E:D1:10:00:00/28,GermanPipeGmbH
C8:8E:D1:20:00:00/28,RotronicAg
C8:8E:D1:30:00:00/28,LinxTechnologies
C8:8E:D1:40:00:00/28,ComlabAG
C8:8E:D1:50:00:00/28,Fibergate
C8:8E:D1:60:00:00/28,ShenyangMachineTool(Group)Research&DesignInstituteCoShanghaiBranch
C8:8E:D1:70:00:00/28,Ube(dbaPlum)
C8:8E:D1:80:00:00/28,ElectronicControlsDesign
C8:8E:D1:90:00:00/28,Focalcrest
C8:8E:D1:A0:00:00/28,APSensingGmbH
C8:8E:D1:B0:00:00/28,AdvancedMicroControls
C8:8E:D1:C0:00:00/28,ShanghaiBwaveTechnologyCo
C8:8E:D1:D0:00:00/28,PhoenixEngineeringCorp
C8:8E:D1:E0:00:00/28,AventicsGmbH
C8:8F:26,SkyworthDigitalTechnology(Shenzhen)Co
C8:90:3E,PaktonTechnologies
C8:91:F9,SagemcomBroadbandSAS
C8:93:46,MXCHIPCompanyLimited
C8:93:83,EmbeddedAutomation
C8:94:02,ChongqingFuguiElectronicsCo
C8:94:BB,HuaweiTechnologiesCo
C8:94:D2,JiangsuDatangElectronicProductsCo
C8:97:9F,NokiaCorporation
C8:9B:AD,HonorDeviceCo
C8:9C:13,Inspiremobile
C8:9C:1D,CiscoSystems
C8:9C:DC,ElitegroupComputerSystemsCo
C8:9D:18,HuaweiDeviceCo
C8:9F:1D,ShenzhenCommunicationTechnologiesCo
C8:9F:42,VDIIInnovationAB
C8:A0:30,TexasInstruments
C8:A1:B6,ShenzhenLongwayTechnologiesCo
C8:A1:BA,Neul
C8:A2:CE,OasisMediaSystemsLLC
C8:A4:0D,CoolerMasterTechnology
C8:A6:20,Nebula
C8:A7:0A,VerizonBusiness
C8:A7:29,SYStronicsCo
C8:A7:76,HuaweiTechnologiesCo
C8:A8:23,SamsungElectronicsCo
C8:A9:FC,GoyooNetworks
C8:AA:21,ARRISGroup
C8:AA:55,HunanComtomElectronicorporatedCo
C8:AE:9C,ShanghaiTYDElecronicTechnologyCo
C8:AF:40,marcoSystemanalyseundEntwicklungGmbH
C8:AF:E3,HefeiRadioCommunicationTechnologyCo
C8:B1:CD,Apple
C8:B2:1E,ChipseaTechnologies(Shenzhen)Corp
C8:B2:9B,IntelCorporate
C8:B3:73,Cisco-LinksysLLC
C8:B4:22,AskeyComputerCorp
C8:B5:AD,HewlettPackardEnterprise
C8:B5:B7,Apple
C8:B6:D3,HuaweiTechnologiesCo
C8:BA:94,SamsungElectro-Mechanics(Thailand)
C8:BB:81,HuaweiDeviceCo
C8:BC:9C,HuaweiDeviceCo
C8:BC:C8,Apple
C8:BC:E5,SenseThingsJapanINC
C8:BD:69,SamsungElectronicsCo
C8:BE:19,D-LinkInternational
C8:BF:FE,HuaweiDeviceCo
C8:C1:26,ZPMIndustriaeComercioa
C8:C1:3C,RuggedTekHangzhouCo
C8:C2:C6,ShanghaiAirm2mCommunicationTechnologyCo
C8:C2:F5,FlextronicsManufacturing(Zhuhai)Co
C8:C2:FA,HuaweiTechnologiesCo
C8:C4:65,HuaweiTechnologiesCo
C8:C5:0E,ShenzhenPrimestoneNetworkTechnologiesCo
C8:C6:4A,FlextronicsTech(Ind)Pvt
C8:C7:50,MotorolaMobilityLLCaLenovoCompany
C8:C7:91,Zero1tvGmbH
C8:CA:63,HuaweiDeviceCo
C8:CB:B8,HewlettPackard
C8:CD:72,SagemcomBroadbandSAS
C8:D0:19,ShanghaiTigercelCommunicationTechnologyCo
C8:D0:83,Apple
C8:D1:0B,NokiaCorporation
C8:D1:2A,ComtrendCorporation
C8:D1:5E,HuaweiTechnologiesCo
C8:D1:D1,AGAiTTechnologyCorporation
C8:D2:C1,Jetlun(Shenzhen)Corporation
C8:D3:A3,D-LinkInternational
C8:D3:FF,HewlettPackard
C8:D4:29,MuehlbauerAG
C8:D5:90,FlightDataSystems
C8:D5:FE,ShenzhenZoweeTechnologyCo
C8:D6:9D,ArabInternationalOptronics
C8:D7:19,Cisco-LinksysLLC
C8:D7:78,BSHHausgeraeteGmbH
C8:D7:79,QingDaoHaierTelecomCo
C8:D7:B0,SamsungElectronicsCo
C8:D8:84,UniversalElectronics
C8:D9:D2,HewlettPackard
C8:DD:C9,LenovoMobileCommunicationTechnology
C8:DE:51,IntegraOptics
